shot_id_number,is_goal,remaining_min,power_of_shot,knockout_match,distance_of_shot,game_season,area_of_shot,shot_basics,range_of_shot,home/away,type_of_shot
23502.0,0.0,4.82,3.0,0,42.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 6
23503.0,0.0,0.03,3.0,0,32.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23504.0,1.0,5.8,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23505.0,1.0,10.73,4.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23506.0,,10.07,4.0,0,28.0,1997-98,Left Side(L),Goal Line,8-16 ft.,1,Shot - 3
23507.0,0.0,9.47,4.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 36
23508.0,0.0,9.5,4.0,0,45.0,1997-98,Right Side Center(RC),Mid Range,24+ ft.,1,Shot - 3
23509.0,1.0,7.85,4.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23510.0,1.0,6.3,4.0,0,35.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 30
23511.0,0.0,5.05,4.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23512.0,0.0,5.53,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23513.0,0.0,1.37,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23514.0,0.0,0.3,4.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23515.0,,3.6,1.0,0,42.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23516.0,1.0,2.83,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23517.0,0.0,2.1,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23518.0,1.0,1.33,1.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23519.0,0.0,11.3,2.0,0,41.0,1997-98,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
23520.0,1.0,2.8,2.0,0,35.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23521.0,0.0,2.53,2.0,0,22.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23522.0,0.0,1.63,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23523.0,1.0,4.43,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 32
23524.0,0.0,3.3,3.0,0,30.0,1997-98,Right Side(R),Goal Line,8-16 ft.,0,Shot - 3
23525.0,0.0,3.22,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23526.0,0.0,6.22,4.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 24
23527.0,1.0,0.53,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 32
23528.0,,0.1,4.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23529.0,0.0,4.98,1.0,0,28.0,1997-98,Left Side(L),Goal Line,8-16 ft.,0,Shot - 3
23530.0,1.0,4.43,1.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,Shot - 3
23531.0,0.0,4.0,1.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,Shot - 3
23532.0,,0.05,1.0,0,41.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
23533.0,1.0,10.32,2.0,0,31.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23534.0,1.0,7.62,2.0,0,42.0,1997-98,Left Side(L),Left Corner,24+ ft.,0,Shot - 3
23535.0,0.0,6.23,2.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23536.0,1.0,1.47,2.0,0,44.0,1997-98,Right Side Center(RC),Mid Range,24+ ft.,0,Shot - 3
23537.0,0.0,3.23,3.0,0,40.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
23538.0,1.0,2.08,3.0,0,30.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23539.0,1.0,0.53,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23540.0,0.0,0.02,3.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,shot - 44
23541.0,0.0,8.43,4.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
23542.0,0.0,8.22,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23543.0,1.0,2.48,4.0,0,28.0,1997-98,Center(C),Goal Line,8-16 ft.,0,shot - 44
23544.0,0.0,4.15,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23545.0,0.0,3.0,1.0,0,33.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 39
23546.0,0.0,1.05,1.0,0,38.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 5
23547.0,0.0,0.23,1.0,0,32.0,1997-98,Right Side(R),Mid Range,Less Than 8 ft.,1,shot - 8
23548.0,,0.28,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23549.0,,0.0,3.0,0,33.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23550.0,1.0,11.55,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23551.0,,10.53,4.0,0,30.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 10
23552.0,,9.37,4.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 30
23553.0,1.0,8.0,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23554.0,1.0,7.05,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23555.0,,5.75,4.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,Less Than 8 ft.,1,shot - 31
23556.0,,4.3,4.0,0,44.0,1997-98,Right Side Center(RC),Mid Range,24+ ft.,1,shot - 36
23557.0,0.0,2.18,4.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 2
23558.0,0.0,0.83,4.0,0,46.0,1997-98,Right Side Center(RC),Mid Range,24+ ft.,1,shot - 40
23559.0,,10.82,2.0,0,33.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23560.0,0.0,10.08,2.0,0,28.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23561.0,1.0,9.83,2.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23562.0,1.0,8.27,2.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 17
23563.0,0.0,7.13,2.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23564.0,,4.45,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23565.0,1.0,3.45,2.0,0,30.0,1997-98,Left Side(L),Goal Line,Less Than 8 ft.,1,shot - 23
23566.0,1.0,1.55,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23567.0,1.0,0.67,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23568.0,0.0,0.12,2.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23569.0,0.0,1.4,3.0,0,47.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 12
23570.0,0.0,0.0,3.0,0,30.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 53
23571.0,0.0,10.47,4.0,0,35.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,Shot - 3
23572.0,1.0,9.82,4.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23573.0,1.0,8.47,4.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23574.0,1.0,5.78,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23575.0,0.0,4.05,4.0,0,37.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,shot - 9
23576.0,0.0,3.1,4.0,0,39.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,shot - 27
23577.0,0.0,2.72,3.0,0,47.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 36
23578.0,1.0,0.25,4.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 23
23579.0,1.0,0.08,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23580.0,1.0,3.27,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23581.0,1.0,2.28,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 49
23582.0,0.0,0.8,1.0,0,35.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23583.0,,10.47,2.0,0,41.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 45
23584.0,0.0,10.32,2.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23585.0,1.0,3.53,3.0,0,29.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23586.0,0.0,2.47,3.0,0,31.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23587.0,0.0,2.75,3.0,0,43.0,1997-98,Right Side(R),Right Corner,24+ ft.,0,shot - 31
23588.0,1.0,5.68,3.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,0,shot - 39
23589.0,0.0,6.65,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23590.0,1.0,4.98,4.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23591.0,0.0,3.08,4.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,shot - 44
23592.0,,1.82,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23593.0,0.0,0.5,4.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23594.0,1.0,0.22,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23595.0,0.0,2.2,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 2
23596.0,1.0,1.95,1.0,0,40.0,1997-98,Left Side(L),Mid Range,16-24 ft.,0,Shot - 3
23597.0,,1.5,1.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 32
23598.0,1.0,11.22,2.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,shot - 26
23599.0,1.0,9.92,2.0,0,29.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23600.0,0.0,8.8,2.0,0,37.0,1997-98,Right Side(R),Mid Range,16-24 ft.,0,shot - 34
23601.0,,6.75,3.0,0,37.0,1997-98,Right Side(R),Mid Range,16-24 ft.,0,shot - 36
23602.0,0.0,6.13,3.0,0,35.0,1997-98,Left Side Center(LC),Mid Range,Less Than 8 ft.,0,shot - 53
23603.0,1.0,2.97,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 39
23604.0,0.0,2.03,3.0,0,34.0,1997-98,Center(C),Mid Range,8-16 ft.,0,shot - 10
23605.0,,1.45,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23606.0,0.0,9.73,4.0,0,38.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
23607.0,0.0,9.2,4.0,0,36.0,1997-98,Right Side(R),Mid Range,16-24 ft.,0,Shot - 3
23608.0,1.0,7.43,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23609.0,0.0,6.57,4.0,0,48.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23610.0,1.0,3.9,4.0,0,47.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23611.0,1.0,3.5,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23612.0,1.0,2.05,4.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
23613.0,0.0,1.2,4.0,0,47.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23614.0,1.0,0.35,4.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,0,Shot - 4
23615.0,,0.6,1.0,0,32.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23616.0,,11.27,2.0,0,39.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
23617.0,1.0,10.83,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 56
23618.0,1.0,9.5,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 56
23619.0,,8.93,2.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 36
23620.0,0.0,7.12,2.0,0,24.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23621.0,,6.47,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 32
23622.0,,5.5,2.0,0,23.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 3
23623.0,0.0,5.03,2.0,0,32.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,shot - 21
23624.0,1.0,0.62,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23625.0,0.0,10.97,4.0,0,44.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,shot - 54
23626.0,,8.95,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23627.0,1.0,8.15,4.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23628.0,0.0,7.42,4.0,0,43.0,1997-98,Left Side(L),Left Corner,24+ ft.,0,Shot - 3
23629.0,1.0,6.3,4.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23630.0,0.0,0.28,4.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,shot - 18
23631.0,0.0,2.75,1.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,0,Shot - 3
23632.0,1.0,10.0,2.0,0,40.0,1997-98,Center(C),Mid Range,16-24 ft.,0,shot - 6
23633.0,1.0,9.3,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23634.0,0.0,7.75,2.0,0,44.0,1997-98,Left Side(L),Left Corner,24+ ft.,0,shot - 5
23635.0,,6.82,2.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23636.0,0.0,6.78,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 49
23637.0,,5.1,2.0,0,41.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 33
23638.0,0.0,4.52,2.0,0,39.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,shot - 36
23639.0,0.0,5.47,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 1
23640.0,,5.13,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23641.0,0.0,2.73,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,shot - 12
23642.0,0.0,0.08,3.0,0,41.0,1997-98,Right Side(R),Mid Range,16-24 ft.,0,shot - 31
23643.0,0.0,10.05,4.0,0,29.0,1997-98,Center(C),Goal Line,8-16 ft.,0,shot - 4
23644.0,,3.82,3.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 32
23645.0,0.0,4.07,1.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,shot - 24
23646.0,,2.47,1.0,0,30.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,shot - 16
23647.0,0.0,1.78,1.0,0,33.0,1997-98,Left Side(L),Mid Range,Less Than 8 ft.,0,shot - 5
23648.0,1.0,1.55,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 32
23649.0,0.0,0.95,1.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 3
23650.0,1.0,11.18,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23651.0,1.0,8.97,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23652.0,0.0,6.9,2.0,0,44.0,1997-98,Center(C),Penalty Spot,24+ ft.,0,Shot - 3
23653.0,0.0,2.9,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23654.0,1.0,5.33,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23655.0,,5.4,4.0,0,44.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,0,Shot - 3
23656.0,0.0,10.08,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 5
23657.0,1.0,8.17,4.0,0,32.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23658.0,0.0,2.47,1.0,0,45.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23659.0,0.0,2.58,1.0,0,28.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 10
23660.0,1.0,1.43,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23661.0,0.0,0.0,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23662.0,1.0,11.5,2.0,0,36.0,1997-98,Center(C),Mid Range,16-24 ft.,1,Shot - 3
23663.0,1.0,10.92,2.0,0,36.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,shot - 31
23664.0,0.0,8.73,2.0,0,36.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23665.0,0.0,3.3,3.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,Less Than 8 ft.,1,shot - 7
23666.0,1.0,2.15,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23667.0,1.0,1.67,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23668.0,1.0,0.68,3.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23669.0,0.0,11.75,4.0,0,46.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,Shot - 3
23670.0,0.0,11.53,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23671.0,0.0,4.92,4.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 19
23672.0,,1.25,4.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23673.0,,3.28,3.0,0,40.0,1997-98,Right Side(R),Mid Range,16-24 ft.,1,Shot - 3
23674.0,0.0,0.57,1.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23675.0,0.0,9.25,2.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,1,shot - 51
23676.0,0.0,3.87,3.0,0,47.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23677.0,1.0,3.47,3.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 3
23678.0,1.0,3.32,3.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,shot - 4
23679.0,1.0,5.3,3.0,0,32.0,1997-98,Center(C),Goal Line,8-16 ft.,1,Shot - 3
23680.0,1.0,1.07,3.0,0,26.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 44
23681.0,0.0,11.65,4.0,0,33.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 56
23682.0,,8.25,4.0,0,37.0,1997-98,Left Side(L),Mid Range,16-24 ft.,1,Shot - 3
23683.0,,6.83,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23684.0,0.0,0.47,1.0,0,35.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 31
23685.0,0.0,11.53,2.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 36
23686.0,0.0,10.9,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23687.0,1.0,8.63,2.0,0,31.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 44
23688.0,0.0,7.98,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23689.0,0.0,7.48,2.0,0,39.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 28
23690.0,1.0,3.63,2.0,0,28.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
23691.0,1.0,1.78,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 1
23692.0,1.0,10.48,4.0,0,20.0,1997-98,Center(C),Mid Range,Less Than 8 ft.,1,shot - 4
23693.0,0.0,8.32,4.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23694.0,1.0,2.68,1.0,0,31.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,Shot - 3
23695.0,0.0,10.07,2.0,0,33.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,Shot - 3
23696.0,1.0,5.75,2.0,0,36.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,Shot - 3
23697.0,0.0,5.02,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23698.0,1.0,4.7,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23699.0,,4.5,3.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,Shot - 3
23700.0,1.0,0.13,3.0,0,45.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 36
23701.0,1.0,6.5,4.0,0,46.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23702.0,,3.77,1.0,0,34.0,1997-98,Right Side(R),Mid Range,8-16 ft.,1,shot - 21
23703.0,1.0,2.58,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23704.0,,0.08,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23705.0,1.0,4.82,2.0,0,39.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 1
23706.0,,3.87,2.0,0,38.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,1,shot - 27
23707.0,,2.03,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 12
23708.0,0.0,0.37,2.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23709.0,1.0,0.0,3.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23710.0,0.0,7.7,3.0,0,34.0,1997-98,Center(C),Mid Range,8-16 ft.,1,shot - 47
23711.0,0.0,5.37,3.0,0,45.0,1997-98,Center(C),Mid Range,24+ ft.,1,shot - 44
23712.0,0.0,0.0,3.0,0,42.0,1997-98,Center(C),Mid Range,16-24 ft.,1,Shot - 3
23713.0,,9.43,4.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,1,shot - 2
23714.0,,8.37,4.0,0,31.0,1997-98,Left Side(L),Mid Range,8-16 ft.,1,shot - 9
23715.0,0.0,4.7,4.0,0,35.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23716.0,,1.18,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 39
23717.0,1.0,0.32,4.0,0,47.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,shot - 36
23718.0,,0.18,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,shot - 4
23719.0,0.0,0.0,4.0,0,46.0,1997-98,Left Side Center(LC),Penalty Spot,24+ ft.,1,shot - 13
23720.0,0.0,1.58,1.0,0,36.0,1997-98,Center(C),Mid Range,16-24 ft.,0,Shot - 3
23721.0,,0.02,1.0,0,31.0,1997-98,Left Side(L),Mid Range,8-16 ft.,0,Shot - 3
23722.0,0.0,4.47,3.0,0,28.0,1997-98,Right Side(R),Goal Line,8-16 ft.,0,shot - 14
23723.0,0.0,3.92,3.0,0,34.0,1997-98,Right Side(R),Mid Range,8-16 ft.,0,Shot - 3
23724.0,1.0,2.48,3.0,0,45.0,1997-98,Right Side Center(RC),Penalty Spot,24+ ft.,0,Shot - 3
23725.0,1.0,1.87,3.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,shot - 53
23726.0,1.0,11.38,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,Shot - 4
23727.0,,9.1,4.0,0,21.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23728.0,1.0,7.02,4.0,0,38.0,1997-98,Left Side Center(LC),Mid Range,Less Than 8 ft.,0,Shot - 3
23729.0,0.0,1.4,4.0,0,35.0,1997-98,Center(C),Mid Range,8-16 ft.,0,Shot - 3
23730.0,1.0,6.42,3.0,0,27.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,shot - 37
23731.0,1.0,2.73,3.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23732.0,1.0,1.8,3.0,0,29.0,1997-98,Center(C),Goal Line,8-16 ft.,1,shot - 0
23733.0,0.0,0.0,3.0,0,56.0,1997-98,Center(C),Penalty Spot,24+ ft.,1,Shot - 3
23734.0,1.0,11.33,4.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,1,Shot - 4
23735.0,,10.07,4.0,0,36.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,1,shot - 2
23736.0,0.0,9.23,4.0,0,25.0,1997-98,Center(C),Goal Line,Less Than 8 ft.,1,Shot - 4
23737.0,,6.9,1.0,0,40.0,1997-98,Left Side Center(LC),Mid Range,16-24 ft.,0,Shot - 3
23738.0,1.0,6.23,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23739.0,1.0,3.67,1.0,0,20.0,1997-98,Center(C),Goal Area,Less Than 8 ft.,0,shot - 4
23740.0,0.0,5.67,1.0,0,41.0,1997-98,Right Side Center(RC),Mid Range,16-24 ft.,0,Shot - 3
